type,pos,headword,freq_tar,freq_ref,range_tar,range_ref,likelihood,effect,lower_word,word,category,subcategory,source_file
mean,,,266221,0,734,0,3805.395,0.002,mean,MEAN,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
mean,,,266221,0,734,0,3805.395,0.002,mean,MEAN,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
mean,,,266221,0,734,0,3805.395,0.002,mean,MEAN,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
j,,,247717,0,733,0,3540.745,0.002,j,J,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
j,,,247717,0,733,0,3540.745,0.002,j,J,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
love,,,244678,0,733,0,3497.282,0.002,love,LOVE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
love,,,244678,0,733,0,3497.282,0.002,love,LOVE,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
love,,,244678,0,733,0,3497.282,0.002,love,LOVE,NOUNS,NOUN.FEELING,WordNet Words & Phrases.txt
love,,,244678,0,733,0,3497.282,0.002,love,LOVE,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
love,,,244678,0,733,0,3497.282,0.002,love,LOVE,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
love,,,244678,0,733,0,3497.282,0.002,love,LOVE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
love,,,244678,0,733,0,3497.282,0.002,love,LOVE,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
pat,,,241904,0,695,0,3457.61,0.002,pat,PAT,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
pat,,,241904,0,695,0,3457.61,0.002,pat,PAT,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
pat,,,241904,0,695,0,3457.61,0.002,pat,PAT,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
pat,,,241904,0,695,0,3457.61,0.002,pat,PAT,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
pat,,,241904,0,695,0,3457.61,0.002,pat,PAT,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
someone,,,241529,0,734,0,3452.247,0.002,someone,SOMEONE,NOUNS,NOUN.TOPS,WordNet Words & Phrases (Unambiguous).txt
gonna,,,237783,0,733,0,3398.675,0.002,gonna,,,,
back,,,235738,0,734,0,3369.429,0.002,back,BACK,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
back,,,235738,0,734,0,3369.429,0.002,back,BACK,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
hello,,,235588,0,735,0,3367.284,0.002,hello,HELLO,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases (Unambiguous).txt
thats,,,235220,0,734,0,3362.021,0.002,thats,,,,
still,,,234555,0,734,0,3352.511,0.002,still,STILL,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
still,,,234555,0,734,0,3352.511,0.002,still,STILL,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
still,,,234555,0,734,0,3352.511,0.002,still,STILL,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
still,,,234555,0,734,0,3352.511,0.002,still,STILL,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
still,,,234555,0,734,0,3352.511,0.002,still,STILL,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
still,,,234555,0,734,0,3352.511,0.002,still,STILL,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
make,,,232287,0,735,0,3320.077,0.002,make,MAKE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
said,,,230100,0,735,0,3288.802,0.002,said,SAID,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
would,,,229713,0,734,0,3283.267,0.002,would,,,,
even,,,226417,0,735,0,3236.133,0.002,even,EVEN,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
even,,,226417,0,735,0,3236.133,0.002,even,EVEN,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
even,,,226417,0,735,0,3236.133,0.002,even,EVEN,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
even,,,226417,0,735,0,3236.133,0.002,even,EVEN,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
really,,,223319,0,735,0,3191.831,0.002,really,REALLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
name,,,217186,0,730,0,3104.13,0.002,name,NAME,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
name,,,217186,0,730,0,3104.13,0.002,name,NAME,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
name,,,217186,0,730,0,3104.13,0.002,name,NAME,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
name,,,217186,0,730,0,3104.13,0.002,name,NAME,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
name,,,217186,0,730,0,3104.13,0.002,name,NAME,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
name,,,217186,0,730,0,3104.13,0.002,name,NAME,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
name,,,217186,0,730,0,3104.13,0.002,name,NAME,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
name,,,217186,0,730,0,3104.13,0.002,name,NAME,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
lmao,,,215485,0,733,0,3079.806,0.002,lmao,,,,
anyone,,,210212,0,732,0,3004.405,0.002,anyone,,,,
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.BODY,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
play,,,207583,0,732,0,2966.813,0.002,play,PLAY,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
everyone,,,205865,0,732,0,2942.247,0.002,everyone,,,,
nice,,,205635,0,734,0,2938.958,0.002,nice,NICE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
nice,,,205635,0,734,0,2938.958,0.002,nice,NICE,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,NOUNS,NOUN.POSSESSION,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
right,,,202169,0,735,0,2889.399,0.002,right,RIGHT,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
sleep,,,195801,0,732,0,2798.346,0.002,sleep,SLEEP,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
sleep,,,195801,0,732,0,2798.346,0.002,sleep,SLEEP,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
sleep,,,195801,0,732,0,2798.346,0.002,sleep,SLEEP,VERBS,VERB.BODY,WordNet Words & Phrases.txt
sleep,,,195801,0,732,0,2798.346,0.002,sleep,SLEEP,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
cant,,,190494,0,734,0,2722.466,0.002,cant,CANT,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
cant,,,190494,0,734,0,2722.466,0.002,cant,CANT,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
cant,,,190494,0,734,0,2722.466,0.002,cant,CANT,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
cant,,,190494,0,734,0,2722.466,0.002,cant,CANT,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
going,,,187868,0,735,0,2684.92,0.002,going,GOING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
going,,,187868,0,735,0,2684.92,0.002,going,GOING,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
going,,,187868,0,735,0,2684.92,0.002,going,GOING,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
chat,,,184274,0,731,0,2633.534,0.002,chat,CHAT,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
chat,,,184274,0,731,0,2633.534,0.002,chat,CHAT,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
chat,,,184274,0,731,0,2633.534,0.002,chat,CHAT,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
also,,,183258,0,733,0,2619.008,0.002,also,ALSO,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
okay,,,181839,0,733,0,2598.72,0.002,okay,OKAY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
okay,,,181839,0,733,0,2598.72,0.002,okay,OKAY,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
okay,,,181839,0,733,0,2598.72,0.002,okay,OKAY,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
okay,,,181839,0,733,0,2598.72,0.002,okay,OKAY,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
bruh,,,180687,0,731,0,2582.249,0.002,bruh,,,,
new,,,180512,0,734,0,2579.747,0.002,new,NEW,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
new,,,180512,0,734,0,2579.747,0.002,new,NEW,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
kiss,,,177956,0,725,0,2543.204,0.002,kiss,KISS,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
kiss,,,177956,0,725,0,2543.204,0.002,kiss,KISS,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
kiss,,,177956,0,725,0,2543.204,0.002,kiss,KISS,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,NOUNS,NOUN.PHENOMENON,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.BODY,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
work,,,174599,0,734,0,2495.209,0.002,work,WORK,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
idk,,,173775,0,735,0,2483.428,0.002,idk,,,,
never,,,172267,0,735,0,2461.869,0.002,never,NEVER,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
give,,,170201,0,734,0,2432.332,0.002,give,GIVE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
man,,,166006,0,734,0,2372.358,0.002,man,MAN,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
man,,,166006,0,734,0,2372.358,0.002,man,MAN,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
man,,,166006,0,734,0,2372.358,0.002,man,MAN,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
man,,,166006,0,734,0,2372.358,0.002,man,MAN,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
man,,,166006,0,734,0,2372.358,0.002,man,MAN,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
man,,,166006,0,734,0,2372.358,0.002,man,MAN,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
man,,,166006,0,734,0,2372.358,0.002,man,MAN,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
bad,,,165945,0,735,0,2371.486,0.002,bad,BAD,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
bad,,,165945,0,735,0,2371.486,0.002,bad,BAD,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
bad,,,165945,0,735,0,2371.486,0.002,bad,BAD,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
let,,,162438,0,734,0,2321.349,0.002,let,LET,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
let,,,162438,0,734,0,2321.349,0.002,let,LET,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
let,,,162438,0,734,0,2321.349,0.002,let,LET,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
let,,,162438,0,734,0,2321.349,0.002,let,LET,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
let,,,162438,0,734,0,2321.349,0.002,let,LET,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
let,,,162438,0,734,0,2321.349,0.002,let,LET,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
much,,,155876,0,733,0,2227.54,0.001,much,MUCH,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
much,,,155876,0,733,0,2227.54,0.001,much,MUCH,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
much,,,155876,0,733,0,2227.54,0.001,much,MUCH,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
bro,,,155418,0,730,0,2220.993,0.001,bro,,,,
something,,,153782,0,735,0,2197.605,0.001,something,SOMETHING,NOUNS,NOUN.TOPS,WordNet Words & Phrases (Unambiguous).txt
anime,,,152912,0,731,0,2185.168,0.001,anime,ANIME,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases (Unambiguous).txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
stop,,,147727,0,732,0,2111.047,0.001,stop,STOP,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
tho,,,147096,0,733,0,2102.027,0.001,tho,THO,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases (Unambiguous).txt
sorry,,,146894,0,732,0,2099.139,0.001,sorry,SORRY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
day,,,146329,0,734,0,2091.063,0.001,day,DAY,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
day,,,146329,0,734,0,2091.063,0.001,day,DAY,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
day,,,146329,0,734,0,2091.063,0.001,day,DAY,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
talk,,,145271,0,735,0,2075.939,0.001,talk,TALK,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
talk,,,145271,0,735,0,2075.939,0.001,talk,TALK,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
talk,,,145271,0,735,0,2075.939,0.001,talk,TALK,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
discord,,,142121,0,734,0,2030.91,0.001,discord,DISCORD,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
discord,,,142121,0,734,0,2030.91,0.001,discord,DISCORD,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
discord,,,142121,0,734,0,2030.91,0.001,discord,DISCORD,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
discord,,,142121,0,734,0,2030.91,0.001,discord,DISCORD,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
discord,,,142121,0,734,0,2030.91,0.001,discord,DISCORD,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
actually,,,140390,0,732,0,2006.166,0.001,actually,ACTUALLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
sure,,,139180,0,735,0,1988.869,0.001,sure,SURE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
sure,,,139180,0,735,0,1988.869,0.001,sure,SURE,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
nah,,,138797,0,731,0,1983.395,0.001,nah,,,,
whats,,,138709,0,731,0,1982.137,0.001,whats,,,,
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,NOUNS,NOUN.POSSESSION,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
take,,,137450,0,733,0,1964.14,0.001,take,TAKE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,VERBS,VERB.BODY,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
look,,,135318,0,731,0,1933.664,0.001,look,LOOK,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
use,,,133753,0,731,0,1911.294,0.001,use,USE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
use,,,133753,0,731,0,1911.294,0.001,use,USE,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
use,,,133753,0,731,0,1911.294,0.001,use,USE,NOUNS,NOUN.PROCESS,WordNet Words & Phrases.txt
use,,,133753,0,731,0,1911.294,0.001,use,USE,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
use,,,133753,0,731,0,1911.294,0.001,use,USE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
feel,,,132871,0,733,0,1898.687,0.001,feel,FEEL,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
